Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_500_500,x_direct_500_500_topic_113,1032,0,9,10.865608527131789,-3.707,101.953,0.0,0.5733442950560756,0.0,9,12,14,16,21,24,29,38,98,100,100
x_direct_500_500,x_direct_500_500_topic_114,1041,0,9,10.82148030739674,0.215,89.233,0.0,0.578344390652495,0.0,9,12,14,16,21,25,32,40,86,89,89
x_direct_500_500,x_direct_500_500_topic_115,1056,0,9,10.865795454545454,0.235,86.28,0.0,0.5866778833131937,0.0,9,12,15,16,21,24,29,40,68,86,86
x_direct_500_500,x_direct_500_500_topic_116,1000,0,9,10.523822000000004,0.505,77.832,0.0,0.5555661773799183,0.0,9,12,14,15,20,24,28,37,78,78,78
x_direct_500_500,x_direct_500_500_topic_117,1027,0,10,11.143798442064268,0.501,98.566,0.0,0.5705664641691761,0.0,10,13,14,16,20,25,31,36,78,99,99
x_direct_500_500,x_direct_500_500_topic_118,980,0,9,11.236806122448979,0.195,100.468,0.0,0.54445485383232,0.0,9,12,15,16,21,25,30,57,100,100,100
x_direct_500_500,x_direct_500_500_topic_119,1098,0,9,10.777259562841534,0.312,74.237,0.0,0.6100116627631503,0.0,9,12,14,17,21,26,29,32,65,74,74
x_direct_500_500,x_direct_500_500_topic_12,1005,0,9,10.90097412935324,-4.333,87.41799999999999,0.0,0.5583440082668178,0.0,9,12,14,16,21,25,30,36,86,87,87
x_direct_500_500,x_direct_500_500_topic_120,1015,0,9,10.466058128078823,0.47100000000000003,65.755,0.0,0.563899670040617,0.0,9,11,14,15,20,25,31,40,63,66,66
x_direct_500_500,x_direct_500_500_topic_121,1014,0,9,11.13902662721893,0.331,100.555,0.0,0.5633441038632372,0.0,9,12,14,16,21,26,30,35,78,100,100
x_direct_500_500,x_direct_500_500_topic_122,1034,0,9,11.00967311411993,0.443,101.958,0.0,0.5744554274108356,0.0,9,12,15,16,20,25,32,43,78,100,100
x_direct_500_500,x_direct_500_500_topic_123,1032,0,9,10.916070736434097,0.514,100.508,0.0,0.5733442950560756,0.0,9,12,14,16,20,25,32,54,98,100,100
x_direct_500_500,x_direct_500_500_topic_124,1025,0,9,10.884060487804868,0.192,97.913,0.0,0.5694553318144162,0.0,9,12,15,16,21,25,28,32,77,98,98
x_direct_500_500,x_direct_500_500_topic_125,1045,0,9,10.998383732057414,0.27,121.587,0.0,0.5805666553620146,0.0,9,12,14,16,21,26,31,43,88,120,120
x_direct_500_500,x_direct_500_500_topic_126,1078,0,9,11.091834879406301,0.37,86.13,0.0,0.598900339215552,0.0,9,12,15,17,21,25,33,51,72,86,86
x_direct_500_500,x_direct_500_500_topic_127,996,0,9,10.867752008032125,0.41,86.154,0.0,0.5533439126703986,0.0,9,12,15,16,21,25,31,43,86,86,86
x_direct_500_500,x_direct_500_500_topic_128,1020,0,9,10.699868627450979,-1.738,88.559,0.0,0.5666775009275167,0.0,9,12,14,15,21,26,29,32,65,89,89
x_direct_500_500,x_direct_500_500_topic_129,1055,0,9,10.73701232227489,-2.57,100.52,0.0,0.5861223171358139,0.0,9,12,14,15,21,26,31,38,65,100,100
x_direct_500_500,x_direct_500_500_topic_13,1047,0,9,11.269280802292272,0.26899999999999996,98.718,0.0,0.5816777877167745,0.0,9,12,15,16,21,25,35,56,97,99,99
x_direct_500_500,x_direct_500_500_topic_130,1013,0,9,10.498584402764063,0.635,81.53399999999999,0.0,0.5627885376858572,0.0,9,12,14,15,20,23,29,35,75,82,82
x_direct_500_500,x_direct_500_500_topic_131,1001,0,9,10.485521478521473,0.43600000000000005,102.108,0.0,0.5561217435572983,0.0,9,12,14,15,20,25,29,33,86,100,100
x_direct_500_500,x_direct_500_500_topic_132,1023,0,9,11.022365591397854,0.404,130.227,0.0,0.5683441994596564,0.0,9,12,14,16,21,25,33,56,71,130,130
x_direct_500_500,x_direct_500_500_topic_133,1002,0,9,11.392095808383221,0.342,160.158,0.0,0.5566773097346781,0.0,9,12,15,17,21,26,30,56,89,160,160
x_direct_500_500,x_direct_500_500_topic_134,1023,0,9,10.903067448680344,0.216,97.05199999999999,0.0,0.5683441994596564,0.0,9,12,14,16,21,26,30,36,66,97,97
x_direct_500_500,x_direct_500_500_topic_135,1053,0,9,10.857354226020895,0.255,74.416,0.0,0.585011184781054,0.0,9,12,14,16,21,25,29,40,65,74,74
x_direct_500_500,x_direct_500_500_topic_136,1033,0,9,10.724340755082277,0.229,66.888,0.0,0.5738998612334556,0.0,9,12,15,16,21,25,29,33,64,67,67
x_direct_500_500,x_direct_500_500_topic_137,1069,0,9,10.871126286248836,-3.624,83.119,0.0,0.5939002436191326,0.0,9,12,15,16,21,24,29,36,81,83,83
x_direct_500_500,x_direct_500_500_topic_138,977,0,9,10.742596724667347,0.18100000000000002,219.199,0.0,0.5427881553001802,0.0,9,12,14,15,21,25,31,38,220,220,220
x_direct_500_500,x_direct_500_500_topic_139,1023,0,9,11.07549071358748,0.488,77.069,0.0,0.5683441994596564,0.0,9,12,14,16,21,25,30,37,73,77,77
x_direct_500_500,x_direct_500_500_topic_14,1033,0,9,11.268105517909001,0.358,80.04400000000001,0.0,0.5738998612334556,0.0,9,13,15,16,21,26,31,42,77,80,80
x_direct_500_500,x_direct_500_500_topic_140,1059,0,9,11.097271954674218,0.285,130.303,0.0,0.5883445818453334,0.0,9,12,14,16,21,26,32,42,99,130,130
x_direct_500_500,x_direct_500_500_topic_141,1007,0,9,10.92722045680237,0.40700000000000003,96.744,0.0,0.5594551406215778,0.0,9,12,14,16,21,25,30,39,74,97,97
x_direct_500_500,x_direct_500_500_topic_142,1017,0,9,11.016797443461169,0.306,72.552,0.0,0.5650108023953769,0.0,9,12,14,16,20,26,32,55,69,73,73
x_direct_500_500,x_direct_500_500_topic_143,1039,0,9,10.864868142444653,0.453,86.684,0.0,0.5772332582977351,0.0,9,12,14,16,21,26,31,43,80,87,87
x_direct_500_500,x_direct_500_500_topic_144,1021,0,9,11.436309500489712,0.317,101.633,0.0,0.5672330671048966,0.0,9,12,14,16,21,26,37,59,89,100,100
x_direct_500_500,x_direct_500_500_topic_145,1019,0,9,10.757293424926393,0.275,83.90599999999999,0.0,0.5661219347501367,0.0,9,12,15,17,21,25,28,31,71,84,84
x_direct_500_500,x_direct_500_500_topic_146,1048,0,9,11.235105916030532,0.259,219.049,0.0,0.5822333538941544,0.0,9,12,14,16,21,24,34,56,160,220,220
x_direct_500_500,x_direct_500_500_topic_147,1012,0,9,11.14310177865612,0.496,101.31099999999999,0.0,0.5622329715084773,0.0,9,12,14,16,21,26,31,43,90,100,100
x_direct_500_500,x_direct_500_500_topic_148,993,0,9,10.517048338368582,0.491,83.041,0.0,0.5516772141382589,0.0,9,12,14,15,20,24,31,40,83,83,83
x_direct_500_500,x_direct_500_500_topic_149,1059,0,8,10.672050047214364,0.16799999999999998,90.473,0.0,0.5883445818453334,0.0,8,12,14,16,20,24,30,50,80,90,90
x_direct_500_500,x_direct_500_500_topic_15,951,0,8,10.343762355415349,0.406,77.721,0.0,0.5283434346883024,0.0,8,11,14,15,21,25,29,36,78,78,78
x_direct_500_500,x_direct_500_500_topic_150,1024,0,8,10.411367187500009,0.296,98.58500000000001,0.0,0.5688997656370364,0.0,9,11,14,15,20,23,31,38,79,99,99
x_direct_500_500,x_direct_500_500_topic_151,970,0,9,11.477940206185561,0.5599999999999999,100.48,0.0,0.5388991920585208,0.0,9,12,15,16,22,26,38,56,100,100,100
x_direct_500_500,x_direct_500_500_topic_152,1071,0,9,11.20826330532212,0.5559999999999999,130.293,0.0,0.5950113759738925,0.0,9,12,15,16,21,24,31,56,100,130,130
x_direct_500_500,x_direct_500_500_topic_153,973,0,9,10.857904419321693,0.275,78.467,0.0,0.5405658905906605,0.0,9,12,15,16,20,24,28,33,78,78,78
x_direct_500_500,x_direct_500_500_topic_154,1040,0,9,10.829331730769217,0.18100000000000002,100.64399999999999,0.0,0.577788824475115,0.0,9,12,14,16,21,25,30,35,89,100,100
x_direct_500_500,x_direct_500_500_topic_155,1038,0,9,10.790445086705192,0.384,77.42,0.0,0.5766776921203552,0.0,9,12,14,16,21,24,29,31,56,77,77
x_direct_500_500,x_direct_500_500_topic_156,991,0,9,11.136810292633696,0.31,130.238,0.0,0.5505660817834991,0.0,9,12,15,17,21,25,31,40,130,130,130
x_direct_500_500,x_direct_500_500_topic_157,967,0,9,10.416897621509825,0.259,101.654,0.0,0.537232493526381,0.0,9,11,14,15,20,24,28,39,100,100,100
x_direct_500_500,x_direct_500_500_topic_158,1036,0,9,10.513389961389949,0.215,77.014,0.0,0.5755665597655953,0.0,9,12,14,16,20,24,29,37,71,77,77
x_direct_500_500,x_direct_500_500_topic_159,1016,0,9,10.642068897637802,0.399,77.134,0.0,0.564455236217997,0.0,9,12,14,16,20,24,29,33,73,77,77
x_direct_500_500,x_direct_500_500_topic_16,982,0,9,10.79193686354379,0.214,101.96900000000001,0.0,0.5455659861870797,0.0,9,12,14,16,21,25,32,36,100,100,100
x_direct_500_500,x_direct_500_500_topic_160,1039,0,9,10.788811357074108,0.464,63.774,0.0,0.5772332582977351,0.0,9,12,14,16,21,25,30,40,62,64,64
x_direct_500_500,x_direct_500_500_topic_161,1029,0,9,10.272870748299331,0.179,99.898,0.0,0.5716775965239359,0.0,9,11,14,15,20,24,29,33,65,100,100
x_direct_500_500,x_direct_500_500_topic_162,1059,0,9,10.81208498583569,0.392,91.46799999999999,0.0,0.5883445818453334,0.0,9,12,14,17,21,26,31,35,73,91,91
x_direct_500_500,x_direct_500_500_topic_163,995,0,9,10.514016080402017,0.374,77.515,0.0,0.5527883464930187,0.0,9,12,14,15,20,24,30,35,78,78,78
x_direct_500_500,x_direct_500_500_topic_164,999,0,9,10.840468468468472,0.215,84.70400000000001,0.0,0.5550106112025384,0.0,9,12,14,16,21,25,31,37,85,85,85
x_direct_500_500,x_direct_500_500_topic_165,948,0,9,11.386355485232075,0.322,130.23399999999998,0.0,0.5266767361561625,0.0,9,12,15,17,22,26,31,55,130,130,130
x_direct_500_500,x_direct_500_500_topic_166,953,0,9,11.211707240293823,0.187,84.15599999999999,0.0,0.5294545670430622,0.0,9,12,14,16,21,26,33,54,84,84,84
x_direct_500_500,x_direct_500_500_topic_167,1013,0,9,10.85699210266537,0.321,65.574,0.0,0.5627885376858572,0.0,9,12,15,17,21,25,30,33,62,66,66
x_direct_500_500,x_direct_500_500_topic_168,1054,0,9,11.584018026565465,0.41800000000000004,101.972,0.0,0.5855667509584339,0.0,9,13,15,17,21,26,35,57,100,100,100
x_direct_500_500,x_direct_500_500_topic_169,1017,0,8,10.648612586037368,0.206,90.369,0.0,0.5650108023953769,0.0,8,12,14,16,21,25,30,40,72,90,90
x_direct_500_500,x_direct_500_500_topic_17,963,0,9,10.56676843198339,0.525,65.134,0.0,0.5350102288168613,0.0,9,12,14,16,20,23,28,31,65,65,65
x_direct_500_500,x_direct_500_500_topic_170,988,0,9,10.686812753036431,0.632,78.106,0.0,0.5488993832513592,0.0,9,12,14,15,20,25,29,38,78,78,78
x_direct_500_500,x_direct_500_500_topic_171,987,0,9,10.902130699088149,0.224,130.293,0.0,0.5483438170739794,0.0,9,12,15,16,21,24,30,35,130,130,130
x_direct_500_500,x_direct_500_500_topic_172,986,0,9,10.852941176470575,0.46799999999999997,97.902,0.0,0.5477882508965994,0.0,9,12,14,16,21,25,30,42,98,98,98
x_direct_500_500,x_direct_500_500_topic_173,1033,0,9,10.741129719264276,0.352,72.316,0.0,0.5738998612334556,0.0,9,12,14,16,21,25,32,42,68,72,72
x_direct_500_500,x_direct_500_500_topic_174,974,0,9,10.814097535934291,-2.702,73.135,0.0,0.5411214567680405,0.0,9,12,14,16,21,25,30,37,73,73,73
x_direct_500_500,x_direct_500_500_topic_175,1024,0,9,10.643612304687485,0.305,100.963,0.0,0.5688997656370364,0.0,9,12,14,16,20,23,29,33,100,100,100
x_direct_500_500,x_direct_500_500_topic_176,1090,0,9,10.236636697247693,0.294,77.515,0.0,0.6055671333441109,0.0,9,12,14,15,19,23,27,29,64,78,78
x_direct_500_500,x_direct_500_500_topic_177,1054,0,9,11.096660341555967,-2.2520000000000002,80.33,0.0,0.5855667509584339,0.0,9,12,15,16,21,27,32,43,76,80,80
x_direct_500_500,x_direct_500_500_topic_178,1048,0,9,10.94444083969466,-4.184,83.18599999999999,0.0,0.5822333538941544,0.0,9,12,15,17,21,25,29,32,67,83,83
x_direct_500_500,x_direct_500_500_topic_179,995,0,9,10.938572864321605,0.35,78.574,0.0,0.5527883464930187,0.0,9,12,14,16,21,25,29,37,79,79,79
x_direct_500_500,x_direct_500_500_topic_18,1029,0,8,10.400485908649175,0.296,81.278,0.0,0.5716775965239359,0.0,8,12,14,15,20,24,29,31,80,81,81
x_direct_500_500,x_direct_500_500_topic_180,1043,0,9,10.750483221476506,0.5519999999999999,65.506,0.0,0.5794555230072548,0.0,9,12,15,16,21,24,29,39,65,66,66
x_direct_500_500,x_direct_500_500_topic_181,1019,0,9,10.734557409224735,0.19799999999999998,83.911,0.0,0.5661219347501367,0.0,9,12,14,16,21,25,29,34,76,84,84
x_direct_500_500,x_direct_500_500_topic_182,941,0,10,11.36202763018065,0.245,73.742,0.0,0.5227877729145031,0.0,10,13,15,16,22,26,31,38,74,74,74
x_direct_500_500,x_direct_500_500_topic_183,963,0,9,9.893734164070608,0.253,49.418,0.0,0.5350102288168613,0.0,9,11,13,14,19,23,28,32,49,49,49
x_direct_500_500,x_direct_500_500_topic_184,1039,0,9,11.254695861405192,0.252,102.12599999999999,0.0,0.5772332582977351,0.0,9,12,15,16,22,26,34,56,83,100,100
x_direct_500_500,x_direct_500_500_topic_185,993,0,9,10.756959718026202,0.429,130.228,0.0,0.5516772141382589,0.0,9,12,14,16,20,24,30,53,130,130,130
x_direct_500_500,x_direct_500_500_topic_186,997,0,9,11.302514543630886,0.47800000000000004,159.469,0.0,0.5538994788477786,0.0,9,12,15,17,21,26,31,37,160,160,160
x_direct_500_500,x_direct_500_500_topic_187,1116,0,9,10.740462365591405,0.603,130.095,0.0,0.6200118539559888,0.0,9,12,14,16,20,24,29,32,73,130,130
x_direct_500_500,x_direct_500_500_topic_188,1042,0,9,11.144556621880993,0.229,89.31500000000001,0.0,0.5788999568298748,0.0,9,12,15,17,22,26,31,38,85,89,89
x_direct_500_500,x_direct_500_500_topic_189,1025,0,9,11.472325853658543,0.331,89.66799999999999,0.0,0.5694553318144162,0.0,9,13,15,17,22,27,34,39,79,90,90
x_direct_500_500,x_direct_500_500_topic_19,1025,0,9,10.855376585365851,0.206,80.316,0.0,0.5694553318144162,0.0,9,12,14,16,21,25,31,57,76,80,80
x_direct_500_500,x_direct_500_500_topic_190,998,0,9,10.81675350701403,0.39,98.486,0.0,0.5544550450251585,0.0,9,12,14,16,20,25,32,54,98,98,98
x_direct_500_500,x_direct_500_500_topic_191,1005,0,9,10.608385074626858,0.281,78.14699999999999,0.0,0.5583440082668178,0.0,9,12,14,15,20,24,29,34,72,78,78
x_direct_500_500,x_direct_500_500_topic_192,987,0,9,11.308614994934143,0.509,183.758,0.0,0.5483438170739794,0.0,9,12,14,16,21,25,32,50,180,180,180
x_direct_500_500,x_direct_500_500_topic_193,1040,0,9,11.025054807692309,0.38,130.102,0.0,0.577788824475115,0.0,9,12,14,15,20,25,31,41,130,130,130
x_direct_500_500,x_direct_500_500_topic_194,1016,0,9,11.06552952755905,-3.381,130.293,0.0,0.564455236217997,0.0,9,12,15,16,21,25,31,40,80,130,130
x_direct_500_500,x_direct_500_500_topic_195,1019,0,9,10.833654563297356,0.27099999999999996,101.397,0.0,0.5661219347501367,0.0,9,12,14,16,21,26,30,36,80,100,100
x_direct_500_500,x_direct_500_500_topic_196,1052,0,9,10.998428707224335,0.537,159.745,0.0,0.584455618603674,0.0,9,12,14,16,21,25,30,55,100,160,160
x_direct_500_500,x_direct_500_500_topic_197,1003,0,9,10.444767696909276,0.34900000000000003,70.853,0.0,0.5572328759120581,0.0,9,12,14,16,19,24,28,32,68,71,71
x_direct_500_500,x_direct_500_500_topic_198,982,0,8,10.559583503054988,-2.8609999999999998,97.437,0.0,0.5455659861870797,0.0,8,12,14,16,20,24,29,32,97,97,97
x_direct_500_500,x_direct_500_500_topic_199,1012,0,9,10.773264822134395,0.39599999999999996,71.633,0.0,0.5622329715084773,0.0,9,12,14,15,21,25,31,42,71,72,72
x_direct_500_500,x_direct_500_500_topic_2,974,0,9,11.501644763860375,0.18000000000000002,102.95899999999999,0.0,0.5411214567680405,0.0,9,13,15,17,21,26,33,58,100,100,100
x_direct_500_500,x_direct_500_500_topic_20,1021,0,9,11.06564348677766,-3.104,80.102,0.0,0.5672330671048966,0.0,9,12,14,16,21,26,31,36,72,80,80
x_direct_500_500,x_direct_500_500_topic_200,1059,0,9,10.89408026440038,0.5379999999999999,85.53099999999999,0.0,0.5883445818453334,0.0,9,12,14,16,21,25,30,33,78,86,86
x_direct_500_500,x_direct_500_500_topic_201,1027,0,9,10.566597857838358,0.183,89.105,0.0,0.5705664641691761,0.0,9,12,14,15,20,24,29,33,67,89,89
x_direct_500_500,x_direct_500_500_topic_202,1025,0,9,11.356758048780481,0.244,89.382,0.0,0.5694553318144162,0.0,9,13,15,17,22,26,31,38,80,89,89
x_direct_500_500,x_direct_500_500_topic_203,1023,0,9,10.505467253176931,0.23800000000000002,68.302,0.0,0.5683441994596564,0.0,9,12,14,15,20,23,27,35,67,68,68
x_direct_500_500,x_direct_500_500_topic_204,994,0,8,10.597840040241444,-3.4650000000000003,100.702,0.0,0.5522327803156388,0.0,8,11,14,16,20,24,29,35,100,100,100
x_direct_500_500,x_direct_500_500_topic_205,1032,0,9,10.73849031007751,0.371,130.11,0.0,0.5733442950560756,0.0,9,12,14,16,20,24,29,38,79,130,130
x_direct_500_500,x_direct_500_500_topic_206,998,0,9,11.025173346693398,0.393,100.425,0.0,0.5544550450251585,0.0,9,12,14,16,21,26,31,39,100,100,100
x_direct_500_500,x_direct_500_500_topic_207,1020,0,8,10.526722549019597,0.164,77.469,0.0,0.5666775009275167,0.0,8,11,14,16,20,25,29,33,61,77,77
x_direct_500_500,x_direct_500_500_topic_208,1071,0,9,10.501796451914087,0.219,84.038,0.0,0.5950113759738925,0.0,9,11,14,15,21,24,29,34,75,84,84
x_direct_500_500,x_direct_500_500_topic_209,997,0,9,10.819783350050148,0.27599999999999997,82.971,0.0,0.5538994788477786,0.0,9,12,14,16,21,24,30,52,83,83,83
x_direct_500_500,x_direct_500_500_topic_21,1046,0,8,10.158879541108993,0.20900000000000002,89.068,0.0,0.5811222215393945,0.0,9,12,14,15,19,23,29,34,64,89,89
x_direct_500_500,x_direct_500_500_topic_210,1012,0,9,10.902137351778658,0.317,100.47399999999999,0.0,0.5622329715084773,0.0,9,12,15,17,21,25,30,34,87,100,100
x_direct_500_500,x_direct_500_500_topic_211,1049,0,9,10.562859866539574,0.273,89.99799999999999,0.0,0.5827889200715343,0.0,9,12,14,16,20,24,28,32,66,90,90
x_direct_500_500,x_direct_500_500_topic_212,1052,0,9,11.133973384030423,-0.219,100.59899999999999,0.0,0.584455618603674,0.0,9,12,15,17,21,25,30,42,97,100,100
x_direct_500_500,x_direct_500_500_topic_213,999,0,9,11.032961961961963,0.426,77.717,0.0,0.5550106112025384,0.0,9,12,15,16,21,26,34,56,78,78,78
x_direct_500_500,x_direct_500_500_topic_214,1011,0,9,11.180416419386747,0.451,70.995,0.0,0.5616774053310974,0.0,9,12,15,16,21,24,30,37,69,71,71
x_direct_500_500,x_direct_500_500_topic_215,996,0,9,10.80563955823294,-3.9,87.42800000000001,0.0,0.5533439126703986,0.0,9,12,14,16,21,27,35,47,87,87,87
x_direct_500_500,x_direct_500_500_topic_216,1008,0,9,11.03358134920635,0.152,101.835,0.0,0.5600107067989577,0.0,9,12,14,16,20,25,31,40,97,100,100
x_direct_500_500,x_direct_500_500_topic_217,999,0,9,11.054753753753754,0.303,99.983,0.0,0.5550106112025384,0.0,9,12,15,17,21,25,30,33,100,100,100
x_direct_500_500,x_direct_500_500_topic_218,1029,0,9,10.816226433430515,0.214,79.53,0.0,0.5716775965239359,0.0,9,12,15,16,21,25,29,35,64,80,80
x_direct_500_500,x_direct_500_500_topic_219,1004,0,9,10.806972111553778,0.643,64.82400000000001,0.0,0.557788442089438,0.0,9,12,14,16,21,25,30,34,60,65,65
x_direct_500_500,x_direct_500_500_topic_22,1015,0,9,10.737898522167479,0.383,101.913,0.0,0.563899670040617,0.0,9,12,14,16,21,25,31,36,83,100,100
x_direct_500_500,x_direct_500_500_topic_220,967,0,9,11.15495863495346,0.38699999999999996,86.491,0.0,0.537232493526381,0.0,9,12,14,16,21,26,33,54,86,86,86
x_direct_500_500,x_direct_500_500_topic_221,965,0,9,10.7579968911917,0.49200000000000005,77.159,0.0,0.5361213611716211,0.0,9,12,14,16,20,25,31,44,77,77,77
x_direct_500_500,x_direct_500_500_topic_222,1022,0,9,11.094057729941303,0.27999999999999997,90.662,0.0,0.5677886332822765,0.0,9,12,14,16,21,26,30,37,85,91,91
x_direct_500_500,x_direct_500_500_topic_223,1008,0,9,11.485551587301591,0.257,89.166,0.0,0.5600107067989577,0.0,9,12,15,16,21,27,43,64,88,89,89
x_direct_500_500,x_direct_500_500_topic_224,1074,0,9,10.991684357541908,0.32699999999999996,80.454,0.0,0.5966780745060323,0.0,9,12,15,16,21,26,31,40,78,80,80
x_direct_500_500,x_direct_500_500_topic_225,1002,0,9,10.886385229540911,-0.749,183.521,0.0,0.5566773097346781,0.0,9,12,14,16,20,25,31,40,88,180,180
x_direct_500_500,x_direct_500_500_topic_226,1017,0,9,10.837859390363825,0.389,159.5,0.0,0.5650108023953769,0.0,9,12,14,16,20,24,28,34,89,160,160
x_direct_500_500,x_direct_500_500_topic_227,987,0,9,10.755633232016212,0.32899999999999996,83.302,0.0,0.5483438170739794,0.0,9,12,14,16,20,24,33,54,83,83,83
x_direct_500_500,x_direct_500_500_topic_228,994,0,9,10.475240442655942,0.308,83.789,0.0,0.5522327803156388,0.0,9,12,14,15,20,24,30,34,84,84,84
x_direct_500_500,x_direct_500_500_topic_229,1095,0,9,10.556592694063934,0.374,83.069,0.0,0.6083449642310106,0.0,9,12,14,15,20,24,30,37,75,83,83
x_direct_500_500,x_direct_500_500_topic_23,1054,0,9,11.055290322580658,0.425,85.08,0.0,0.5855667509584339,0.0,9,13,15,16,21,25,30,41,78,85,85
x_direct_500_500,x_direct_500_500_topic_230,1062,0,9,11.27867325800377,0.258,100.48700000000001,0.0,0.5900112803774732,0.0,9,12,15,16,21,25,34,54,75,100,100
x_direct_500_500,x_direct_500_500_topic_231,1026,0,8,10.411055555555564,0.614,89.124,0.0,0.5700108979917962,0.0,9,12,14,16,20,24,30,34,80,89,89
x_direct_500_500,x_direct_500_500_topic_232,964,0,9,11.192282157676354,0.381,159.911,0.0,0.5355657949942413,0.0,9,12,14,16,21,25,34,61,160,160,160
x_direct_500_500,x_direct_500_500_topic_233,1051,0,9,10.633396764985733,0.309,72.155,0.0,0.5839000524262942,0.0,9,12,14,16,20,24,29,32,72,72,72
x_direct_500_500,x_direct_500_500_topic_234,1034,0,9,11.220309477756292,0.32899999999999996,219.04100000000003,0.0,0.5744554274108356,0.0,9,12,15,17,22,25,30,38,81,220,220
x_direct_500_500,x_direct_500_500_topic_235,1032,0,9,10.643732558139542,0.35100000000000003,100.562,0.0,0.5733442950560756,0.0,9,12,14,16,21,25,31,40,67,100,100
x_direct_500_500,x_direct_500_500_topic_236,1033,0,9,11.056431752178113,0.19699999999999998,83.076,0.0,0.5738998612334556,0.0,9,12,14,16,21,26,31,41,80,83,83
x_direct_500_500,x_direct_500_500_topic_237,997,0,9,10.686118355065192,0.27999999999999997,89.61099999999999,0.0,0.5538994788477786,0.0,9,12,14,16,20,23,29,34,90,90,90
x_direct_500_500,x_direct_500_500_topic_238,983,0,9,10.734454730417077,0.21800000000000003,89.115,0.0,0.5461215523644597,0.0,9,12,14,16,20,24,28,33,89,89,89
x_direct_500_500,x_direct_500_500_topic_239,982,0,9,10.903955193482695,0.421,130.357,0.0,0.5455659861870797,0.0,9,12,14,16,21,25,30,36,130,130,130
x_direct_500_500,x_direct_500_500_topic_24,1043,0,9,10.777953978907005,0.32899999999999996,72.17800000000001,0.0,0.5794555230072548,0.0,9,12,14,16,21,26,32,40,67,72,72
