Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_3_100,x_direct_3_100_topic_0,528652,0,7,8.903835010555136,0.094,125.864,0.0,293.6964200633821,0.0,7,10,11,12,16,21,27,31,50,110,130
,Aggregated,528652,0,7,8.903835010555136,0.094,125.864,0.0,293.6964200633821,0.0,7,10,11,12,16,21,27,31,50,110,130
