Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_fanout_3_1000,x_fanout_3_1000_exchange_0,35620,0,6,3814.4791608646815,0.039,191304.724,0.0,19.799070352336614,0.0,6,8,9,10,17,35000,74000,110000,191000,191000,191000
x_fanout_3_1000,x_fanout_3_1000_exchange_1,35012,0,6,4046.1893850394135,0.066,191302.307,0.0,19.461118786524693,0.0,6,8,9,10,18,36000,74000,111000,191000,191000,191000
x_fanout_3_1000,x_fanout_3_1000_exchange_2,34831,0,6,3842.8144370531995,0.051,191303.888,0.0,19.36051149472871,0.0,6,8,9,10,17,35000,74000,110000,191000,191000,191000
,Aggregated,105463,0,6,3900.7614055735194,0.039,191304.724,0.0,58.62070063359001,0.0,6,8,9,10,17,35000,74000,110000,191000,191000,191000
