Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_100_100,x_direct_100_100_topic_36,1804,0,8,8.231645232815964,0.27999999999999997,82.278,0.0,1.0024803649124334,0.0,8,10,11,12,14,16,19,22,81,82,82
x_direct_100_100,x_direct_100_100_topic_37,1765,0,8,8.376869688385257,0.29500000000000004,81.418,0.0,0.9808081175556791,0.0,8,10,12,12,15,16,19,21,74,81,81
x_direct_100_100,x_direct_100_100_topic_38,1683,0,8,8.528406417112318,0.22,81.092,0.0,0.9352408282414776,0.0,8,10,11,12,14,17,20,22,73,81,81
x_direct_100_100,x_direct_100_100_topic_39,1723,0,8,8.47158270458503,0.257,79.41,0.0,0.9574687742484052,0.0,8,10,11,12,15,17,19,22,62,79,79
x_direct_100_100,x_direct_100_100_topic_4,1703,0,8,8.65969524368762,0.156,81.337,0.0,0.9463548012449413,0.0,8,10,12,13,15,17,20,23,64,81,81
x_direct_100_100,x_direct_100_100_topic_40,1776,0,8,8.817137950450451,0.36900000000000005,79.474,0.0,0.9869208027075841,0.0,8,10,12,13,15,17,21,24,72,79,79
x_direct_100_100,x_direct_100_100_topic_41,1687,0,8,8.509018968583277,0.307,85.022,0.0,0.9374636228421703,0.0,8,10,12,13,15,17,20,22,72,85,85
x_direct_100_100,x_direct_100_100_topic_42,1746,0,8,8.415864261168386,0.25999999999999995,63.226000000000006,0.0,0.9702498432023885,0.0,8,10,11,12,15,17,20,23,62,63,63
x_direct_100_100,x_direct_100_100_topic_43,1789,0,8,8.204777529346002,0.17,63.406000000000006,0.0,0.9941448851598356,0.0,8,10,11,12,14,17,20,22,60,63,63
x_direct_100_100,x_direct_100_100_topic_44,1740,0,8,8.472710344827588,0.248,84.642,0.0,0.9669156513013494,0.0,8,10,11,12,15,17,20,24,81,85,85
x_direct_100_100,x_direct_100_100_topic_45,1816,0,8,8.33908314977974,0.212,71.297,0.0,1.0091487487145117,0.0,8,10,11,12,15,17,20,24,64,71,71
x_direct_100_100,x_direct_100_100_topic_46,1671,0,7,8.258567324955115,0.259,80.902,0.0,0.9285724444393992,0.0,7,10,11,12,15,17,19,26,72,81,81
x_direct_100_100,x_direct_100_100_topic_47,1739,0,8,8.496840713053484,0.28400000000000003,80.06099999999999,0.0,0.9663599526511761,0.0,8,10,12,12,15,17,21,23,73,80,80
x_direct_100_100,x_direct_100_100_topic_48,1830,0,8,8.521180327868855,0.34,80.869,0.0,1.0169285298169364,0.0,8,10,12,12,15,17,20,23,64,81,81
x_direct_100_100,x_direct_100_100_topic_49,1658,0,8,8.384057297949337,0.321,80.567,0.0,0.9213483619871478,0.0,8,10,11,12,14,17,21,24,72,81,81
x_direct_100_100,x_direct_100_100_topic_5,1745,0,8,8.507287679083094,0.174,73.515,0.0,0.9696941445522153,0.0,8,10,12,13,15,17,20,22,72,74,74
x_direct_100_100,x_direct_100_100_topic_50,1709,0,8,8.478006436512583,0.14400000000000002,72.057,0.0,0.9496889931459804,0.0,8,10,11,12,14,17,20,25,72,72,72
x_direct_100_100,x_direct_100_100_topic_51,1740,0,7,8.20153908045977,0.184,72.13600000000001,0.0,0.9669156513013494,0.0,7,10,11,12,14,17,19,21,64,72,72
x_direct_100_100,x_direct_100_100_topic_52,1811,0,8,8.626863059083371,0.2,84.93299999999999,0.0,1.0063702554636458,0.0,8,10,11,12,15,17,20,26,82,85,85
x_direct_100_100,x_direct_100_100_topic_53,1759,0,8,8.310674815235934,0.26699999999999996,61.779,0.0,0.97747392565464,0.0,8,10,11,12,15,16,19,21,61,62,62
x_direct_100_100,x_direct_100_100_topic_54,1714,0,8,8.626326137689613,0.352,80.61200000000001,0.0,0.9524674863968464,0.0,8,10,11,12,15,17,20,24,73,81,81
x_direct_100_100,x_direct_100_100_topic_55,1753,0,8,8.490812321734172,0.248,79.67399999999999,0.0,0.9741397337536007,0.0,8,10,11,12,15,17,20,23,74,80,80
x_direct_100_100,x_direct_100_100_topic_56,1740,0,8,8.549870114942523,0.214,81.988,0.0,0.9669156513013494,0.0,8,10,12,12,15,17,20,25,82,82,82
x_direct_100_100,x_direct_100_100_topic_57,1781,0,8,8.568568220101081,0.254,80.515,0.0,0.9896992959584501,0.0,8,10,11,13,15,17,21,24,74,81,81
