Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_1000_1000,x_direct_1000_1000_topic_123,183,0,9,9.376918032786884,0.318,58.628,0.0,0.10167652897378081,0.0,9,12,14,15,16,18,20,22,59,59,59
x_direct_1000_1000,x_direct_1000_1000_topic_124,165,0,9,9.538854545454546,0.464,22.645,0.0,0.09167555891078598,0.0,9,12,13,14,16,18,19,20,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_125,170,0,8,9.242617647058818,0.32,27.243,0.0,0.09445360615050677,0.0,8,12,14,15,17,19,22,26,27,27,27
x_direct_1000_1000,x_direct_1000_1000_topic_126,179,0,8,8.840162011173181,0.57,23.729,0.0,0.09945409118200418,0.0,8,11,12,13,17,18,20,23,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_127,164,0,10,9.513835365853655,0.662,25.014000000000003,0.0,0.09111994946284183,0.0,10,12,13,14,16,19,22,23,25,25,25
x_direct_1000_1000,x_direct_1000_1000_topic_128,173,0,8,9.012364161849714,0.305,29.005,0.0,0.09612043449433924,0.0,8,11,13,14,16,18,19,20,29,29,29
x_direct_1000_1000,x_direct_1000_1000_topic_129,166,0,8,9.719391566265061,0.533,71.712,0.0,0.09223116835873013,0.0,8,11,14,15,17,20,22,22,72,72,72
x_direct_1000_1000,x_direct_1000_1000_topic_13,164,0,9,9.875646341463414,0.9460000000000001,92.17999999999999,0.0,0.09111994946284183,0.0,9,12,14,15,16,18,22,24,92,92,92
x_direct_1000_1000,x_direct_1000_1000_topic_130,186,0,9,9.435661290322578,0.5,70.138,0.0,0.10334335731761328,0.0,9,12,14,15,16,19,23,28,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_131,185,0,8,8.60978918918919,0.884,21.585,0.0,0.10278774786966913,0.0,8,11,12,13,16,17,20,21,22,22,22
x_direct_1000_1000,x_direct_1000_1000_topic_132,194,0,9,9.663721649484534,0.768,83.599,0.0,0.10778823290116654,0.0,9,12,13,14,17,18,22,24,84,84,84
x_direct_1000_1000,x_direct_1000_1000_topic_133,184,0,8,8.576282608695651,0.719,26.166999999999998,0.0,0.10223213842172497,0.0,8,11,12,13,15,17,19,26,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_134,205,0,10,10.317726829268295,0.504,93.456,0.0,0.11389993682855228,0.0,10,12,13,14,16,19,24,31,93,93,93
x_direct_1000_1000,x_direct_1000_1000_topic_135,155,0,9,10.061780645161296,0.843,61.932,0.0,0.0861194644313444,0.0,9,12,14,15,18,19,23,52,62,62,62
x_direct_1000_1000,x_direct_1000_1000_topic_136,175,0,9,10.102377142857135,0.8400000000000001,70.452,0.0,0.09723165339022755,0.0,9,12,13,14,16,18,22,49,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_137,189,0,8,9.143412698412698,0.78,82.532,0.0,0.10501018566144575,0.0,8,11,12,13,16,17,19,40,83,83,83
x_direct_1000_1000,x_direct_1000_1000_topic_138,166,0,8,8.434771084337347,0.633,22.942,0.0,0.09223116835873013,0.0,8,11,12,13,15,18,19,20,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_139,175,0,9,9.348897142857139,0.545,29.275,0.0,0.09723165339022755,0.0,9,12,13,14,17,19,21,27,29,29,29
x_direct_1000_1000,x_direct_1000_1000_topic_14,206,0,8,9.523582524271841,0.527,78.64500000000001,0.0,0.11445554627649643,0.0,8,11,13,14,17,18,20,38,79,79,79
x_direct_1000_1000,x_direct_1000_1000_topic_140,185,0,9,9.98680540540541,0.719,82.875,0.0,0.10278774786966913,0.0,9,12,13,14,17,19,26,58,83,83,83
x_direct_1000_1000,x_direct_1000_1000_topic_141,166,0,8,8.822728915662653,0.749,23.246,0.0,0.09223116835873013,0.0,8,11,12,13,15,18,20,22,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_142,191,0,8,8.626811518324606,0.392,23.675,0.0,0.10612140455733407,0.0,8,11,12,13,16,17,19,20,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_143,173,0,9,9.536075144508674,0.331,60.041,0.0,0.09612043449433924,0.0,9,12,14,15,17,19,21,22,60,60,60
x_direct_1000_1000,x_direct_1000_1000_topic_144,167,0,9,9.288395209580848,0.704,82.27900000000001,0.0,0.0927867778066743,0.0,9,11,12,13,16,18,21,27,82,82,82
x_direct_1000_1000,x_direct_1000_1000_topic_145,173,0,8,8.40972832369942,0.736,24.049,0.0,0.09612043449433924,0.0,8,10,12,13,15,18,20,21,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_146,191,0,8,8.995204188481674,0.506,29.489,0.0,0.10612140455733407,0.0,8,11,13,14,16,19,21,22,29,29,29
x_direct_1000_1000,x_direct_1000_1000_topic_147,154,0,8,8.911376623376624,0.417,26.085,0.0,0.08556385498340024,0.0,8,11,13,13,15,18,20,24,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_148,176,0,9,10.165704545454545,0.294,83.735,0.0,0.09778726283817171,0.0,9,12,14,15,17,19,21,24,84,84,84
x_direct_1000_1000,x_direct_1000_1000_topic_149,183,0,9,9.620814207650271,0.821,64.285,0.0,0.10167652897378081,0.0,9,12,13,14,17,20,25,26,64,64,64
x_direct_1000_1000,x_direct_1000_1000_topic_15,182,0,8,9.307571428571425,0.443,72.506,0.0,0.10112091952583666,0.0,8,11,12,14,16,17,22,40,73,73,73
x_direct_1000_1000,x_direct_1000_1000_topic_150,188,0,10,9.911792553191487,0.8220000000000001,60.463,0.0,0.1044545762135016,0.0,10,12,14,14,16,18,20,30,60,60,60
x_direct_1000_1000,x_direct_1000_1000_topic_151,181,0,9,9.274464088397794,0.441,49.183,0.0,0.1005653100778925,0.0,9,12,13,14,16,19,20,28,49,49,49
x_direct_1000_1000,x_direct_1000_1000_topic_152,176,0,7,8.454653409090907,0.759,22.156,0.0,0.09778726283817171,0.0,8,11,13,13,16,17,19,21,22,22,22
x_direct_1000_1000,x_direct_1000_1000_topic_153,172,0,10,9.66756976744186,0.5670000000000001,49.266,0.0,0.09556482504639507,0.0,10,12,14,15,16,18,20,22,49,49,49
x_direct_1000_1000,x_direct_1000_1000_topic_154,170,0,9,9.59261764705883,0.5509999999999999,91.465,0.0,0.09445360615050677,0.0,9,12,13,13,15,17,20,60,91,91,91
x_direct_1000_1000,x_direct_1000_1000_topic_155,169,0,9,9.081485207100593,0.258,25.295,0.0,0.0938979967025626,0.0,9,11,13,14,17,19,21,22,25,25,25
x_direct_1000_1000,x_direct_1000_1000_topic_156,166,0,8,9.479524096385548,0.324,58.086,0.0,0.09223116835873013,0.0,8,12,14,15,17,18,21,27,58,58,58
x_direct_1000_1000,x_direct_1000_1000_topic_157,168,0,9,9.597732142857144,0.479,53.259,0.0,0.09334238725461845,0.0,9,12,13,14,17,19,23,25,53,53,53
x_direct_1000_1000,x_direct_1000_1000_topic_158,171,0,8,9.246713450292406,0.35,69.54100000000001,0.0,0.09500921559845092,0.0,8,12,14,14,16,19,20,23,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_159,173,0,10,9.748699421965314,0.886,23.349999999999998,0.0,0.09612043449433924,0.0,10,12,13,14,16,19,22,23,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_16,176,0,8,8.461460227272731,0.435,26.293,0.0,0.09778726283817171,0.0,8,11,12,14,15,17,21,23,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_160,189,0,8,10.269476190476189,0.623,90.907,0.0,0.10501018566144575,0.0,8,12,13,15,18,19,21,85,91,91,91
x_direct_1000_1000,x_direct_1000_1000_topic_161,178,0,10,9.711938202247195,0.8400000000000001,51.695,0.0,0.09889848173406003,0.0,10,12,13,15,17,19,22,25,52,52,52
x_direct_1000_1000,x_direct_1000_1000_topic_162,184,0,9,10.063385869565218,0.366,70.235,0.0,0.10223213842172497,0.0,10,12,14,15,18,19,22,48,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_163,173,0,9,9.8414161849711,0.5609999999999999,91.129,0.0,0.09612043449433924,0.0,9,12,14,14,17,19,23,24,91,91,91
x_direct_1000_1000,x_direct_1000_1000_topic_164,154,0,9,8.881720779220778,0.7919999999999999,21.967,0.0,0.08556385498340024,0.0,9,11,13,15,16,18,19,22,22,22,22
x_direct_1000_1000,x_direct_1000_1000_topic_165,210,0,7,8.131152380952381,0.506,23.637999999999998,0.0,0.11667798406827307,0.0,7,10,12,13,16,17,19,19,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_166,185,0,8,9.913627027027031,0.6489999999999999,67.273,0.0,0.10278774786966913,0.0,8,12,14,15,17,19,24,58,67,67,67
x_direct_1000_1000,x_direct_1000_1000_topic_167,170,0,8,9.54339411764706,0.773,82.417,0.0,0.09445360615050677,0.0,8,12,13,14,16,19,22,49,82,82,82
x_direct_1000_1000,x_direct_1000_1000_topic_168,180,0,9,9.172783333333333,0.594,27.133999999999997,0.0,0.10000970062994834,0.0,9,11,13,15,17,19,20,23,27,27,27
x_direct_1000_1000,x_direct_1000_1000_topic_169,165,0,8,9.520848484848484,0.412,91.377,0.0,0.09167555891078598,0.0,8,12,13,13,16,17,21,50,91,91,91
x_direct_1000_1000,x_direct_1000_1000_topic_17,182,0,9,8.757005494505494,0.433,21.326999999999998,0.0,0.10112091952583666,0.0,9,12,13,14,16,18,20,21,21,21,21
x_direct_1000_1000,x_direct_1000_1000_topic_170,187,0,10,10.400748663101608,0.449,83.642,0.0,0.10389896676555745,0.0,10,13,14,15,17,20,24,52,84,84,84
x_direct_1000_1000,x_direct_1000_1000_topic_171,192,0,8,9.437494791666664,0.484,53.195,0.0,0.10667701400527822,0.0,8,11,13,14,17,19,22,40,53,53,53
x_direct_1000_1000,x_direct_1000_1000_topic_172,151,0,9,9.505483443708613,0.45199999999999996,25.207,0.0,0.08389702663956777,0.0,9,12,14,15,17,19,21,25,25,25,25
x_direct_1000_1000,x_direct_1000_1000_topic_173,178,0,8,9.282308988764045,0.48700000000000004,28.38,0.0,0.09889848173406003,0.0,9,12,13,15,17,19,21,27,28,28,28
x_direct_1000_1000,x_direct_1000_1000_topic_174,177,0,8,8.968225988700564,0.58,26.433999999999997,0.0,0.09834287228611586,0.0,8,11,13,13,16,17,18,26,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_175,165,0,9,9.615375757575759,0.45,78.50699999999999,0.0,0.09167555891078598,0.0,9,12,14,14,18,19,21,22,79,79,79
x_direct_1000_1000,x_direct_1000_1000_topic_176,163,0,8,9.152674846625771,0.352,51.759,0.0,0.09056434001489766,0.0,8,11,12,13,16,19,23,27,52,52,52
x_direct_1000_1000,x_direct_1000_1000_topic_177,176,0,9,9.798147727272728,0.819,74.295,0.0,0.09778726283817171,0.0,9,12,13,15,17,19,22,26,74,74,74
x_direct_1000_1000,x_direct_1000_1000_topic_178,174,0,10,10.259517241379315,0.46599999999999997,52.331,0.0,0.0966760439422834,0.0,10,12,13,15,17,20,24,52,52,52,52
x_direct_1000_1000,x_direct_1000_1000_topic_179,167,0,8,9.464455089820358,0.28400000000000003,52.501,0.0,0.0927867778066743,0.0,8,12,14,14,17,18,22,26,53,53,53
x_direct_1000_1000,x_direct_1000_1000_topic_18,178,0,8,9.267544943820228,0.669,49.241,0.0,0.09889848173406003,0.0,9,11,12,13,16,19,23,26,49,49,49
x_direct_1000_1000,x_direct_1000_1000_topic_180,164,0,8,9.539560975609755,0.287,58.694,0.0,0.09111994946284183,0.0,8,11,13,14,17,19,22,24,59,59,59
x_direct_1000_1000,x_direct_1000_1000_topic_181,185,0,9,10.254924324324323,0.669,78.748,0.0,0.10278774786966913,0.0,9,12,13,14,17,18,30,64,79,79,79
x_direct_1000_1000,x_direct_1000_1000_topic_182,189,0,9,9.331587301587302,0.368,76.809,0.0,0.10501018566144575,0.0,9,12,13,14,16,18,21,28,77,77,77
x_direct_1000_1000,x_direct_1000_1000_topic_183,174,0,9,9.99113218390804,0.834,74.394,0.0,0.0966760439422834,0.0,9,12,13,14,17,20,25,51,74,74,74
x_direct_1000_1000,x_direct_1000_1000_topic_184,184,0,9,9.81873369565217,0.32,50.842999999999996,0.0,0.10223213842172497,0.0,9,12,14,15,18,20,23,40,51,51,51
x_direct_1000_1000,x_direct_1000_1000_topic_185,166,0,9,9.674975903614458,0.426,58.393,0.0,0.09223116835873013,0.0,9,12,13,14,17,18,21,23,58,58,58
x_direct_1000_1000,x_direct_1000_1000_topic_186,189,0,9,9.65163492063492,0.506,64.79899999999999,0.0,0.10501018566144575,0.0,9,12,13,15,17,19,23,40,65,65,65
x_direct_1000_1000,x_direct_1000_1000_topic_187,193,0,8,8.725025906735752,0.388,20.329,0.0,0.10723262345322239,0.0,8,11,13,14,16,18,19,20,20,20,20
x_direct_1000_1000,x_direct_1000_1000_topic_188,198,0,9,9.50980303030303,0.38499999999999995,58.06,0.0,0.11001067069294318,0.0,9,12,13,14,17,19,22,40,58,58,58
x_direct_1000_1000,x_direct_1000_1000_topic_189,181,0,9,9.661767955801103,0.621,62.496,0.0,0.1005653100778925,0.0,9,12,13,13,18,20,22,24,62,62,62
x_direct_1000_1000,x_direct_1000_1000_topic_19,173,0,9,9.29465895953757,0.272,23.322,0.0,0.09612043449433924,0.0,9,11,13,14,16,18,19,22,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_190,173,0,8,9.515734104046237,0.3,49.806000000000004,0.0,0.09612043449433924,0.0,8,12,13,14,17,20,23,27,50,50,50
x_direct_1000_1000,x_direct_1000_1000_topic_191,182,0,8,9.252307692307685,0.636,67.94500000000001,0.0,0.10112091952583666,0.0,8,12,13,14,17,19,23,26,68,68,68
x_direct_1000_1000,x_direct_1000_1000_topic_192,176,0,8,8.463323863636363,0.8490000000000001,20.549999999999997,0.0,0.09778726283817171,0.0,8,11,12,13,15,16,18,19,21,21,21
x_direct_1000_1000,x_direct_1000_1000_topic_193,177,0,8,9.051118644067797,0.73,48.235,0.0,0.09834287228611586,0.0,8,11,13,15,17,19,21,23,48,48,48
x_direct_1000_1000,x_direct_1000_1000_topic_194,190,0,10,10.363610526315785,0.856,58.098,0.0,0.10556579510938992,0.0,10,13,14,15,18,20,23,26,58,58,58
x_direct_1000_1000,x_direct_1000_1000_topic_195,156,0,9,9.775993589743592,0.379,78.854,0.0,0.08667507387928856,0.0,9,11,13,14,16,18,19,49,79,79,79
x_direct_1000_1000,x_direct_1000_1000_topic_196,172,0,8,9.123668604651169,0.695,24.44,0.0,0.09556482504639507,0.0,8,11,13,14,18,19,21,24,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_197,170,0,10,9.588211764705884,0.5670000000000001,27.807,0.0,0.09445360615050677,0.0,10,12,13,14,17,18,21,22,28,28,28
x_direct_1000_1000,x_direct_1000_1000_topic_198,188,0,9,10.46489361702128,0.388,84.82199999999999,0.0,0.1044545762135016,0.0,9,12,14,15,17,19,23,54,85,85,85
x_direct_1000_1000,x_direct_1000_1000_topic_199,193,0,8,9.119222797927458,0.45,28.008000000000003,0.0,0.10723262345322239,0.0,8,12,13,14,16,19,21,24,28,28,28
x_direct_1000_1000,x_direct_1000_1000_topic_2,162,0,10,10.282796296296299,0.762,64.29799999999999,0.0,0.09000873056695351,0.0,10,12,14,14,17,19,22,27,64,64,64
x_direct_1000_1000,x_direct_1000_1000_topic_20,174,0,9,9.566212643678162,0.29,55.943,0.0,0.0966760439422834,0.0,9,12,14,15,17,19,22,27,56,56,56
x_direct_1000_1000,x_direct_1000_1000_topic_200,176,0,9,9.539909090909093,0.824,53.254000000000005,0.0,0.09778726283817171,0.0,9,12,13,14,16,19,23,51,53,53,53
x_direct_1000_1000,x_direct_1000_1000_topic_201,187,0,8,9.297593582887702,0.391,50.665,0.0,0.10389896676555745,0.0,8,11,13,14,18,20,24,26,51,51,51
x_direct_1000_1000,x_direct_1000_1000_topic_202,202,0,8,9.788242574257426,0.339,73.19399999999999,0.0,0.1122331084847198,0.0,8,12,13,14,17,20,24,51,73,73,73
x_direct_1000_1000,x_direct_1000_1000_topic_203,192,0,9,9.972197916666667,0.727,70.978,0.0,0.10667701400527822,0.0,9,12,13,14,17,20,26,70,71,71,71
x_direct_1000_1000,x_direct_1000_1000_topic_204,170,0,9,9.225299999999999,0.651,22.928,0.0,0.09445360615050677,0.0,9,11,13,14,17,19,21,22,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_205,183,0,9,9.492234972677593,0.354,55.419999999999995,0.0,0.10167652897378081,0.0,9,11,13,14,17,18,21,23,55,55,55
x_direct_1000_1000,x_direct_1000_1000_topic_206,168,0,9,9.074440476190476,0.512,24.971,0.0,0.09334238725461845,0.0,9,11,13,14,16,18,21,24,25,25,25
x_direct_1000_1000,x_direct_1000_1000_topic_207,194,0,10,9.875757731958766,0.363,22.578,0.0,0.10778823290116654,0.0,10,12,13,15,17,20,22,23,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_208,175,0,9,9.276548571428576,0.503,57.986000000000004,0.0,0.09723165339022755,0.0,9,11,13,14,16,18,21,25,58,58,58
x_direct_1000_1000,x_direct_1000_1000_topic_209,178,0,8,9.23316853932584,0.912,70.037,0.0,0.09889848173406003,0.0,8,11,12,14,16,19,20,20,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_21,167,0,9,9.891149700598808,0.417,55.59,0.0,0.0927867778066743,0.0,9,12,14,15,17,20,21,24,56,56,56
x_direct_1000_1000,x_direct_1000_1000_topic_210,168,0,8,8.990750000000002,0.99,20.837,0.0,0.09334238725461845,0.0,8,11,13,14,16,18,20,21,21,21,21
x_direct_1000_1000,x_direct_1000_1000_topic_211,161,0,9,9.945999999999998,0.886,54.068999999999996,0.0,0.08945312111900935,0.0,9,12,13,14,17,20,25,54,54,54,54
x_direct_1000_1000,x_direct_1000_1000_topic_212,205,0,9,9.060643902439022,0.34600000000000003,26.731,0.0,0.11389993682855228,0.0,9,11,13,13,16,17,19,20,27,27,27
x_direct_1000_1000,x_direct_1000_1000_topic_213,185,0,9,9.52268108108108,0.751,53.695,0.0,0.10278774786966913,0.0,9,12,13,14,16,19,21,27,54,54,54
x_direct_1000_1000,x_direct_1000_1000_topic_214,176,0,9,9.165704545454544,0.516,23.534,0.0,0.09778726283817171,0.0,9,11,14,14,16,18,20,21,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_215,157,0,10,10.976426751592362,0.516,70.922,0.0,0.08723068332723272,0.0,10,12,14,14,18,22,52,69,71,71,71
x_direct_1000_1000,x_direct_1000_1000_topic_216,164,0,8,8.689664634146338,0.294,24.45,0.0,0.09111994946284183,0.0,8,11,13,14,16,18,21,24,24,24,24
x_direct_1000_1000,x_direct_1000_1000_topic_217,157,0,8,8.587242038216555,0.593,23.226,0.0,0.08723068332723272,0.0,8,11,13,14,16,19,21,21,23,23,23
x_direct_1000_1000,x_direct_1000_1000_topic_218,185,0,7,8.493227027027025,0.636,60.391,0.0,0.10278774786966913,0.0,7,10,12,14,16,18,24,26,60,60,60
x_direct_1000_1000,x_direct_1000_1000_topic_219,199,0,9,9.339331658291457,0.46599999999999997,52.586,0.0,0.11056628014088733,0.0,9,12,13,14,17,19,22,24,53,53,53
x_direct_1000_1000,x_direct_1000_1000_topic_22,160,0,9,9.868043749999998,0.828,40.211,0.0,0.08889751167106519,0.0,9,12,14,15,18,21,21,25,40,40,40
x_direct_1000_1000,x_direct_1000_1000_topic_220,175,0,8,8.985657142857141,0.7879999999999999,25.682,0.0,0.09723165339022755,0.0,8,11,13,14,17,19,23,25,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_221,163,0,8,9.03568098159509,0.323,27.649,0.0,0.09056434001489766,0.0,8,11,13,14,16,18,20,22,28,28,28
x_direct_1000_1000,x_direct_1000_1000_topic_222,190,0,9,10.105136842105262,0.46299999999999997,77.899,0.0,0.10556579510938992,0.0,9,12,13,14,16,21,29,65,78,78,78
x_direct_1000_1000,x_direct_1000_1000_topic_223,165,0,8,8.84291515151515,0.243,39.995999999999995,0.0,0.09167555891078598,0.0,8,11,13,13,16,18,21,24,40,40,40
x_direct_1000_1000,x_direct_1000_1000_topic_224,180,0,7,8.759855555555554,0.644,25.048000000000002,0.0,0.10000970062994834,0.0,7,11,13,14,17,19,23,25,25,25,25
x_direct_1000_1000,x_direct_1000_1000_topic_225,198,0,9,9.355762626262623,0.6449999999999999,51.647,0.0,0.11001067069294318,0.0,9,12,13,14,16,18,21,27,52,52,52
x_direct_1000_1000,x_direct_1000_1000_topic_226,168,0,10,9.65442261904762,0.45,49.895,0.0,0.09334238725461845,0.0,10,12,13,14,17,19,22,25,50,50,50
x_direct_1000_1000,x_direct_1000_1000_topic_227,172,0,9,9.878697674418605,0.651,78.631,0.0,0.09556482504639507,0.0,9,12,12,13,18,21,24,28,79,79,79
x_direct_1000_1000,x_direct_1000_1000_topic_228,158,0,8,9.646658227848102,0.46900000000000003,78.38499999999999,0.0,0.08778629277517687,0.0,8,11,13,14,16,18,22,26,78,78,78
x_direct_1000_1000,x_direct_1000_1000_topic_229,167,0,11,10.698592814371256,0.6809999999999999,75.457,0.0,0.0927867778066743,0.0,11,13,14,15,18,20,22,51,75,75,75
x_direct_1000_1000,x_direct_1000_1000_topic_23,197,0,10,9.587827411167508,0.425,55.249,0.0,0.10945506124499901,0.0,10,12,13,15,17,19,21,23,55,55,55
x_direct_1000_1000,x_direct_1000_1000_topic_230,161,0,8,9.445807453416148,0.95,70.132,0.0,0.08945312111900935,0.0,8,11,13,14,17,19,21,54,70,70,70
x_direct_1000_1000,x_direct_1000_1000_topic_231,173,0,8,9.81149710982659,0.352,59.967,0.0,0.09612043449433924,0.0,8,12,14,15,17,19,22,23,60,60,60
x_direct_1000_1000,x_direct_1000_1000_topic_232,191,0,8,9.376685863874343,0.262,68.888,0.0,0.10612140455733407,0.0,8,11,13,14,17,20,25,59,69,69,69
x_direct_1000_1000,x_direct_1000_1000_topic_233,193,0,8,8.924673575129535,0.575,25.713,0.0,0.10723262345322239,0.0,8,11,13,13,16,19,21,25,26,26,26
x_direct_1000_1000,x_direct_1000_1000_topic_234,177,0,9,10.389446327683618,0.714,64.123,0.0,0.09834287228611586,0.0,9,12,14,15,18,20,22,60,64,64,64
x_direct_1000_1000,x_direct_1000_1000_topic_235,179,0,9,9.692726256983248,0.594,57.88,0.0,0.09945409118200418,0.0,9,12,14,16,18,19,22,27,58,58,58
