Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_3_500,x_direct_3_500_topic_0,241746,0,6,1210.3750590537165,0.032,204415.449,0.0,134.2999262702626,0.0,6,8,9,10,15,22,13000,24000,203000,204000,204000
,Aggregated,241746,0,6,1210.3750590537165,0.032,204415.449,0.0,134.2999262702626,0.0,6,8,9,10,15,22,13000,24000,203000,204000,204000
